"quiz_id","title","submission_id","submitted_at","question_number","question","answer","correct"
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","6946e11e-515d-56a0-87ce-1320962c811d","2026-07-20T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","6946e11e-515d-56a0-87ce-1320962c811d","2026-07-20T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Frank Lampard",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","6946e11e-515d-56a0-87ce-1320962c811d","2026-07-20T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","febf345b-0b1a-584d-a8df-154bc7ed2fb1","2026-07-27T09:00:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","febf345b-0b1a-584d-a8df-154bc7ed2fb1","2026-07-27T09:00:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","febf345b-0b1a-584d-a8df-154bc7ed2fb1","2026-07-27T09:00:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","febf345b-0b1a-584d-a8df-154bc7ed2fb1","2026-07-27T09:00:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","febf345b-0b1a-584d-a8df-154bc7ed2fb1","2026-07-27T09:00:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","880c48ff-2935-536d-8c49-c347daf6c62f","2026-07-30T09:00:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","29",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","880c48ff-2935-536d-8c49-c347daf6c62f","2026-07-30T09:00:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","880c48ff-2935-536d-8c49-c347daf6c62f","2026-07-30T09:00:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","880c48ff-2935-536d-8c49-c347daf6c62f","2026-07-30T09:00:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","22f51451-dfc6-5a27-9740-d04380246295","2026-08-01T09:00:00Z",1,"What is the standard distance of a marathon?","40 km",False
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","22f51451-dfc6-5a27-9740-d04380246295","2026-08-01T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Eliud Kipchoge",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","22f51451-dfc6-5a27-9740-d04380246295","2026-08-01T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","22f51451-dfc6-5a27-9740-d04380246295","2026-08-01T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Vaporfly",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","22f51451-dfc6-5a27-9740-d04380246295","2026-08-01T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Six",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","d9a42707-a7fb-5166-874f-1877e19ddacc","2026-07-07T09:00:00Z",1,"What is the standard distance of a marathon?","26 km",False
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","d9a42707-a7fb-5166-874f-1877e19ddacc","2026-07-07T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Haile Gebrselassie",False
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","d9a42707-a7fb-5166-874f-1877e19ddacc","2026-07-07T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","d9a42707-a7fb-5166-874f-1877e19ddacc","2026-07-07T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Air Max",False
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","d9a42707-a7fb-5166-874f-1877e19ddacc","2026-07-07T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Seven",False
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","f423f326-07c2-5958-9aed-fe452da67cf1","2026-07-15T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","f423f326-07c2-5958-9aed-fe452da67cf1","2026-07-15T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","79",False
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","f423f326-07c2-5958-9aed-fe452da67cf1","2026-07-15T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Adidas",False
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","f423f326-07c2-5958-9aed-fe452da67cf1","2026-07-15T09:00:00Z",4,"How old is Eerling Haaland?","24",False
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","468fccb5-c2f9-5e95-a9fc-c263df4c532c","2026-07-22T09:00:00Z",1,"In which year was Chelsea FC founded?","1932",False
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","468fccb5-c2f9-5e95-a9fc-c263df4c532c","2026-07-22T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","468fccb5-c2f9-5e95-a9fc-c263df4c532c","2026-07-22T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Rooster",False
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","468fccb5-c2f9-5e95-a9fc-c263df4c532c","2026-07-22T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Didier Drogba",False
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","468fccb5-c2f9-5e95-a9fc-c263df4c532c","2026-07-22T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e76de51e-bc9a-5806-9de8-7944e7c119cc","2026-07-29T09:00:00Z",1,"W którym roku założono Chelsea FC?","1887",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e76de51e-bc9a-5806-9de8-7944e7c119cc","2026-07-29T09:00:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e76de51e-bc9a-5806-9de8-7944e7c119cc","2026-07-29T09:00:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Orzeł",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e76de51e-bc9a-5806-9de8-7944e7c119cc","2026-07-29T09:00:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e76de51e-bc9a-5806-9de8-7944e7c119cc","2026-07-29T09:00:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","ff84f950-fcb6-5622-a669-66428d8220b9","2026-07-31T09:00:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","20",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","ff84f950-fcb6-5622-a669-66428d8220b9","2026-07-31T09:00:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","ff84f950-fcb6-5622-a669-66428d8220b9","2026-07-31T09:00:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Puma",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","ff84f950-fcb6-5622-a669-66428d8220b9","2026-07-31T09:00:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ccce5e8b-d514-571b-ae25-6d2a39fa272e","2026-07-16T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ccce5e8b-d514-571b-ae25-6d2a39fa272e","2026-07-16T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","90",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ccce5e8b-d514-571b-ae25-6d2a39fa272e","2026-07-16T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Nike",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ccce5e8b-d514-571b-ae25-6d2a39fa272e","2026-07-16T09:00:00Z",4,"How old is Eerling Haaland?","26",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","15c0f4f6-220e-55c5-be26-f1981cd55520","2026-07-24T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","15c0f4f6-220e-55c5-be26-f1981cd55520","2026-07-24T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","15c0f4f6-220e-55c5-be26-f1981cd55520","2026-07-24T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","15c0f4f6-220e-55c5-be26-f1981cd55520","2026-07-24T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Frank Lampard",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","15c0f4f6-220e-55c5-be26-f1981cd55520","2026-07-24T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","0ca67f6a-1d99-599c-8e11-5ef9a0b37980","2026-07-08T09:00:00Z",1,"What is the standard distance of a marathon?","42.195 km",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","0ca67f6a-1d99-599c-8e11-5ef9a0b37980","2026-07-08T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Eliud Kipchoge",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","0ca67f6a-1d99-599c-8e11-5ef9a0b37980","2026-07-08T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","0ca67f6a-1d99-599c-8e11-5ef9a0b37980","2026-07-08T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Air Max",False
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","0ca67f6a-1d99-599c-8e11-5ef9a0b37980","2026-07-08T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Six",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","91f546e5-d851-539f-98e0-a572998937c1","2026-07-10T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","91f546e5-d851-539f-98e0-a572998937c1","2026-07-10T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","90",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","91f546e5-d851-539f-98e0-a572998937c1","2026-07-10T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Nike",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","91f546e5-d851-539f-98e0-a572998937c1","2026-07-10T09:00:00Z",4,"How old is Eerling Haaland?","26",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","d02fa029-cd0a-5f44-a219-60cae23adcc1","2026-07-12T09:00:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","28",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","d02fa029-cd0a-5f44-a219-60cae23adcc1","2026-07-12T09:00:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","d02fa029-cd0a-5f44-a219-60cae23adcc1","2026-07-12T09:00:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","d02fa029-cd0a-5f44-a219-60cae23adcc1","2026-07-12T09:00:00Z",4,"Hvor gammel er Erling Haaland?","31",False
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","cbf7df34-9e5c-54cb-9465-5f1a6924f9dd","2026-07-09T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","cbf7df34-9e5c-54cb-9465-5f1a6924f9dd","2026-07-09T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","cbf7df34-9e5c-54cb-9465-5f1a6924f9dd","2026-07-09T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","cbf7df34-9e5c-54cb-9465-5f1a6924f9dd","2026-07-09T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Frank Lampard",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","cbf7df34-9e5c-54cb-9465-5f1a6924f9dd","2026-07-09T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ea7121fa-b625-56f2-8094-d6c47ede946e","2026-07-11T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ea7121fa-b625-56f2-8094-d6c47ede946e","2026-07-11T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","90",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ea7121fa-b625-56f2-8094-d6c47ede946e","2026-07-11T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Hummel",False
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","ea7121fa-b625-56f2-8094-d6c47ede946e","2026-07-11T09:00:00Z",4,"How old is Eerling Haaland?","26",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e8ecf700-7bcc-5009-9ebd-dd01a8d1b512","2026-07-24T09:00:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e8ecf700-7bcc-5009-9ebd-dd01a8d1b512","2026-07-24T09:00:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e8ecf700-7bcc-5009-9ebd-dd01a8d1b512","2026-07-24T09:00:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e8ecf700-7bcc-5009-9ebd-dd01a8d1b512","2026-07-24T09:00:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e8ecf700-7bcc-5009-9ebd-dd01a8d1b512","2026-07-24T09:00:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","013647c5-f471-5abe-a98f-a0a6c6a02355","2026-07-13T09:00:00Z",1,"What is the standard distance of a marathon?","42.195 km",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","013647c5-f471-5abe-a98f-a0a6c6a02355","2026-07-13T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Eliud Kipchoge",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","013647c5-f471-5abe-a98f-a0a6c6a02355","2026-07-13T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","013647c5-f471-5abe-a98f-a0a6c6a02355","2026-07-13T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Vaporfly",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","013647c5-f471-5abe-a98f-a0a6c6a02355","2026-07-13T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Six",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","377c51ab-6ef0-5eee-9f4b-f3b034f81a8a","2026-07-14T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","377c51ab-6ef0-5eee-9f4b-f3b034f81a8a","2026-07-14T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","90",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","377c51ab-6ef0-5eee-9f4b-f3b034f81a8a","2026-07-14T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Nike",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","377c51ab-6ef0-5eee-9f4b-f3b034f81a8a","2026-07-14T09:00:00Z",4,"How old is Eerling Haaland?","26",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","defda66d-ab0f-5cf7-bf29-57526df520c0","2026-07-15T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","defda66d-ab0f-5cf7-bf29-57526df520c0","2026-07-15T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","defda66d-ab0f-5cf7-bf29-57526df520c0","2026-07-15T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","defda66d-ab0f-5cf7-bf29-57526df520c0","2026-07-15T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Frank Lampard",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","defda66d-ab0f-5cf7-bf29-57526df520c0","2026-07-15T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","231fade9-6a65-5eb5-9ac6-2c801ab1a62b","2026-07-16T09:00:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","231fade9-6a65-5eb5-9ac6-2c801ab1a62b","2026-07-16T09:00:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","231fade9-6a65-5eb5-9ac6-2c801ab1a62b","2026-07-16T09:00:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Wilk",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","231fade9-6a65-5eb5-9ac6-2c801ab1a62b","2026-07-16T09:00:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","231fade9-6a65-5eb5-9ac6-2c801ab1a62b","2026-07-16T09:00:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e96a84b1-fcc7-50ab-b55d-a86babf3778a","2026-07-17T09:00:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","28",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e96a84b1-fcc7-50ab-b55d-a86babf3778a","2026-07-17T09:00:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e96a84b1-fcc7-50ab-b55d-a86babf3778a","2026-07-17T09:00:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e96a84b1-fcc7-50ab-b55d-a86babf3778a","2026-07-17T09:00:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","98930a93-9c78-57e7-bb02-be17d6028d72","2026-07-18T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","98930a93-9c78-57e7-bb02-be17d6028d72","2026-07-18T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","98930a93-9c78-57e7-bb02-be17d6028d72","2026-07-18T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","98930a93-9c78-57e7-bb02-be17d6028d72","2026-07-18T09:00:00Z",4,"Who is Chelsea FC's all-time leading goalscorer?","Frank Lampard",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","98930a93-9c78-57e7-bb02-be17d6028d72","2026-07-18T09:00:00Z",5,"In which year did Chelsea FC win their first UEFA Champions League title?","2012",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","b4cfec14-ca40-544c-840a-0e2947d6da4c","2026-06-25T09:00:00Z",1,"What is the standard distance of a marathon?","42.195 km",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","b4cfec14-ca40-544c-840a-0e2947d6da4c","2026-06-25T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Eliud Kipchoge",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","b4cfec14-ca40-544c-840a-0e2947d6da4c","2026-06-25T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","b4cfec14-ca40-544c-840a-0e2947d6da4c","2026-06-25T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Vaporfly",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","b4cfec14-ca40-544c-840a-0e2947d6da4c","2026-06-25T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Six",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","ceac6d90-26be-56a1-9802-b53758b5b4ef","2026-07-05T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","ceac6d90-26be-56a1-9802-b53758b5b4ef","2026-07-05T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","ceac6d90-26be-56a1-9802-b53758b5b4ef","2026-07-05T09:00:00Z",3,"Which animal features on the Chelsea FC club crest?","Lion",True
